salary_id,job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
22099,3901374474,30.63,,22.97,HOURLY,USD,BASE_SALARY
22121,3903444840,28.3,,18.19,HOURLY,USD,BASE_SALARY
22148,3903446788,,17.33,,HOURLY,USD,BASE_SALARY
22166,3904988864,,160000.0,,YEARLY,USD,BASE_SALARY
22168,3901377516,45.0,,45.0,HOURLY,USD,BASE_SALARY
22173,3904962648,601667.0,,399516.0,YEARLY,USD,BASE_SALARY
22209,91700727,20.0,,14.0,HOURLY,USD,BASE_SALARY
22220,3904996339,101000.0,,100000.0,YEARLY,USD,BASE_SALARY
22252,3901353064,68.82,,50.98,HOURLY,USD,BASE_SALARY
22317,3904981981,,20.0,,HOURLY,USD,BASE_SALARY
22353,3901361110,51.49,,23.76,HOURLY,USD,BASE_SALARY
22360,3904964418,276000.0,,20000.0,YEARLY,USD,BASE_SALARY
22369,3901375663,46.0,,34.0,HOURLY,USD,BASE_SALARY
22407,3903456669,175000.0,,150000.0,YEARLY,USD,BASE_SALARY
22430,3904991689,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
22433,3905210750,73.33,,65.0,HOURLY,USD,BASE_SALARY
22435,3904960743,,370000.0,,YEARLY,USD,BASE_SALARY
22444,3904992461,82000.0,,60000.0,YEARLY,USD,BASE_SALARY
22466,3905207404,106745.64,,71163.76,YEARLY,USD,BASE_SALARY
22472,3904988855,,40000.0,,YEARLY,USD,BASE_SALARY
22498,3904962136,300000.0,,200000.0,YEARLY,USD,BASE_SALARY
22576,3901361108,31.97,,14.76,HOURLY,USD,BASE_SALARY
22604,3901378701,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
22644,3901352138,78.03,,41.61,HOURLY,USD,BASE_SALARY
22673,3904990239,105000.0,,95000.0,YEARLY,USD,BASE_SALARY
22720,3905205177,350000.0,,325000.0,YEARLY,USD,BASE_SALARY
22738,3901362074,156803.45,,72370.82,YEARLY,USD,BASE_SALARY
22744,3901347845,97.14,,88.31,HOURLY,USD,BASE_SALARY
22749,3901389223,160000.0,,150000.0,YEARLY,USD,BASE_SALARY
22753,3816172762,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
22767,3903468411,185000.0,,145000.0,YEARLY,USD,BASE_SALARY
22800,3905208246,22.0,,16.0,HOURLY,USD,BASE_SALARY
22827,3903451109,28.3,,18.19,HOURLY,USD,BASE_SALARY
22953,3903457361,32.0,,29.0,HOURLY,USD,BASE_SALARY
23027,3904990606,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
23043,3901348392,99.77,,75.59,HOURLY,USD,BASE_SALARY
23044,3904978444,45.0,,45.0,YEARLY,USD,BASE_SALARY
23069,3904983102,259200.0,,112065.0,YEARLY,USD,BASE_SALARY
23092,3904988142,300000.0,,250000.0,YEARLY,USD,BASE_SALARY
23113,3904986762,30.0,,25.0,HOURLY,USD,BASE_SALARY
23122,3903451063,17.05,,17.05,HOURLY,USD,BASE_SALARY
23139,3905214437,70000.0,,50000.0,YEARLY,USD,BASE_SALARY
23146,3905209953,60.0,,55.0,HOURLY,USD,BASE_SALARY
23149,3905206533,148500.0,,99000.0,YEARLY,USD,BASE_SALARY
23175,3904958334,250000.0,,175000.0,YEARLY,USD,BASE_SALARY
23200,3904976082,19.23,,16.0,HOURLY,USD,BASE_SALARY
23201,3904959709,,500000.0,,YEARLY,USD,BASE_SALARY
23207,3901348391,90.75,,68.52,HOURLY,USD,BASE_SALARY
23210,3901391034,63.0,,52.0,HOURLY,USD,BASE_SALARY
23218,3905202012,56000.0,,50000.0,YEARLY,USD,BASE_SALARY
23222,3904926646,135000.0,,125000.0,YEARLY,USD,BASE_SALARY
23225,3903447826,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
23228,3905215543,300000.0,,30000.0,YEARLY,USD,BASE_SALARY
23245,3904966588,28.0,,25.0,HOURLY,USD,BASE_SALARY
23263,3904995694,55000.0,,50000.0,YEARLY,USD,BASE_SALARY
23282,3904998436,37000.0,,35000.0,YEARLY,USD,BASE_SALARY
23305,3904960501,,64.52,,HOURLY,USD,BASE_SALARY
23336,3901393113,104.75,,79.36,HOURLY,USD,BASE_SALARY
23348,3904979445,261744.0,,144000.0,YEARLY,USD,BASE_SALARY
23352,3904961384,90000.0,,50000.0,YEARLY,USD,BASE_SALARY
23370,3903470934,202500.0,,135000.0,YEARLY,USD,BASE_SALARY
23430,3904955858,70000.0,,51000.0,YEARLY,USD,BASE_SALARY
23474,3901390233,,40000.0,,YEARLY,USD,BASE_SALARY
23498,3903448405,,17.0,,HOURLY,USD,BASE_SALARY
23540,3904970117,95000.0,,80000.0,YEARLY,USD,BASE_SALARY
23546,3901352134,,73.15,,HOURLY,USD,BASE_SALARY
23551,3904997485,55000.0,,50000.0,YEARLY,USD,BASE_SALARY
23588,3904938467,102189.0,,81792.0,YEARLY,USD,BASE_SALARY
23589,3904962345,82000.0,,73000.0,YEARLY,USD,BASE_SALARY
23618,3901378391,38.0,,32.0,HOURLY,USD,BASE_SALARY
23631,3904931898,115000.0,,95000.0,YEARLY,USD,BASE_SALARY
23636,3904925695,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
23642,3904956609,90000.0,,60000.0,YEARLY,USD,BASE_SALARY
23664,3904961704,573917.0,,331579.0,YEARLY,USD,BASE_SALARY
23688,3904979483,297480.0,,144000.0,YEARLY,USD,BASE_SALARY
23698,3901347852,51.63,,43.03,HOURLY,USD,BASE_SALARY
23719,3901390120,120000.0,,95000.0,YEARLY,USD,BASE_SALARY
23751,3904994235,,75000.0,,YEARLY,USD,BASE_SALARY
23754,3905228075,,21.0,,HOURLY,USD,BASE_SALARY
23762,3901393087,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
23767,3904959715,,372431.0,,YEARLY,USD,BASE_SALARY
23768,3905220794,180000.0,,135000.0,YEARLY,USD,BASE_SALARY
23800,3901395046,26.0,,20.0,HOURLY,USD,BASE_SALARY
23844,3904986422,190250.0,,106540.0,YEARLY,USD,BASE_SALARY
23856,3904965290,315000.0,,295000.0,YEARLY,USD,BASE_SALARY
23902,3905207996,95000.0,,75000.0,YEARLY,USD,BASE_SALARY
23948,3901353063,65.3,,48.37,HOURLY,USD,BASE_SALARY
23999,3905212323,60.0,,40.0,HOURLY,USD,BASE_SALARY
24003,3905224999,,85.0,,HOURLY,USD,BASE_SALARY
24035,3901395171,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
24091,3901367698,,21.0,,HOURLY,USD,BASE_SALARY
24098,3904961472,181500.0,,115500.0,YEARLY,USD,BASE_SALARY
24109,3901388693,175000.0,,140000.0,YEARLY,USD,BASE_SALARY
24112,3903480105,500000.0,,400000.0,YEARLY,USD,BASE_SALARY
24123,3700617207,30.0,,28.0,HOURLY,USD,BASE_SALARY
24147,3904989417,70000.0,,65000.0,YEARLY,USD,BASE_SALARY
24166,3901347846,30.46,,24.37,HOURLY,USD,BASE_SALARY
24189,3901395013,95.0,,75.0,HOURLY,USD,BASE_SALARY
24197,3905201162,53000.0,,47000.0,YEARLY,USD,BASE_SALARY
24240,3905220795,,21.0,,HOURLY,USD,BASE_SALARY
24251,3901378440,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
24252,3901393445,,150000.0,,YEARLY,USD,BASE_SALARY
24282,3901392513,63000.0,,60000.0,YEARLY,USD,BASE_SALARY
24297,3905232848,95000.0,,80000.0,YEARLY,USD,BASE_SALARY
24345,3904998506,,48000.0,,YEARLY,USD,BASE_SALARY
24353,3905237661,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
24369,3903481923,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
24379,3903471780,,19.0,,HOURLY,USD,BASE_SALARY
24403,3901395314,,22.0,,HOURLY,USD,BASE_SALARY
24433,3901375475,145000.0,,140000.0,YEARLY,USD,BASE_SALARY
24439,3901356376,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
24477,3901373394,130000.0,,98000.0,YEARLY,USD,BASE_SALARY
24521,3901347848,,83.65,,HOURLY,USD,BASE_SALARY
24530,3905236660,,54.0,,HOURLY,USD,BASE_SALARY
24580,3904978182,,15.76,,HOURLY,USD,BASE_SALARY
24596,3901374495,65000.0,,60000.0,YEARLY,USD,BASE_SALARY
24639,3905225836,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
24658,3905224690,60.0,,50.0,HOURLY,USD,BASE_SALARY
24748,3903445892,180200.0,,85800.0,YEARLY,USD,BASE_SALARY
24763,3905200238,,70000.0,,YEARLY,USD,BASE_SALARY
24790,3901394542,,18.0,,HOURLY,USD,BASE_SALARY
24816,3904997496,37000.0,,35000.0,YEARLY,USD,BASE_SALARY
24826,3901388698,,20.0,,HOURLY,USD,BASE_SALARY
24828,3905235617,79859.0,,63887.0,YEARLY,USD,BASE_SALARY
24842,3903444979,188000.0,,89500.0,YEARLY,USD,BASE_SALARY
24876,3905243092,42.0,,39.0,HOURLY,USD,BASE_SALARY
24879,3901354206,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
24882,3901392785,65000.0,,60000.0,YEARLY,USD,BASE_SALARY
25023,3901395820,153972.0,,109980.0,YEARLY,USD,BASE_SALARY
25038,3901395817,191053.0,,125480.0,YEARLY,USD,BASE_SALARY
25043,3905216508,85000.0,,70000.0,YEARLY,USD,BASE_SALARY
25055,3901396280,201585.0,,143990.0,YEARLY,USD,BASE_SALARY
25070,3901905361,,21.5,,HOURLY,USD,BASE_SALARY
25093,3901358209,129589.63,,59810.6,YEARLY,USD,BASE_SALARY
25095,3904976080,55000.0,,50000.0,YEARLY,USD,BASE_SALARY
25115,3901392965,89760.0,,61200.0,YEARLY,USD,BASE_SALARY
25124,3901392966,125748.0,,89820.0,YEARLY,USD,BASE_SALARY
25132,3901397248,144522.0,,103230.0,YEARLY,USD,BASE_SALARY
25133,3901392971,227452.0,,162466.0,YEARLY,USD,BASE_SALARY
25141,3901397255,27.28,,18.6,HOURLY,USD,BASE_SALARY
25147,3901917143,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
25150,3901397254,106920.0,,72900.0,YEARLY,USD,BASE_SALARY
25159,3901392969,106920.0,,72900.0,YEARLY,USD,BASE_SALARY
25163,3901391973,156366.0,,102383.0,YEARLY,USD,BASE_SALARY
25244,3903800108,150000.0,,145000.0,YEARLY,USD,BASE_SALARY
25284,3901934861,20.48,,19.16,HOURLY,USD,BASE_SALARY
25296,3905245450,,50000.0,,YEARLY,USD,BASE_SALARY
25314,3901935937,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
25321,3901936327,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
25376,3901942023,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
25408,3905250175,85000.0,,80000.0,YEARLY,USD,BASE_SALARY
25411,3901930981,120000.0,,75000.0,YEARLY,USD,BASE_SALARY
25429,3905244385,62000.0,,55000.0,YEARLY,USD,BASE_SALARY
25444,3905249465,45.0,,45.0,HOURLY,USD,BASE_SALARY
25536,3901942116,125000.0,,110000.0,YEARLY,USD,BASE_SALARY
25545,3903802462,57000.0,,44200.0,YEARLY,USD,BASE_SALARY
25569,3901941173,85000.0,,50000.0,YEARLY,USD,BASE_SALARY
25578,2954591060,28.0,,25.0,HOURLY,USD,BASE_SALARY
25591,3901941155,,26.92,,HOURLY,USD,BASE_SALARY
25604,3901938352,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
25608,3905255158,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
25645,3901942170,,22.0,,HOURLY,USD,BASE_SALARY
25651,3905254208,90000.0,,85000.0,YEARLY,USD,BASE_SALARY
25679,3901942134,260000.0,,180000.0,YEARLY,USD,BASE_SALARY
25766,3905248919,23.0,,21.0,HOURLY,USD,BASE_SALARY
25781,3901936628,26.0,,26.0,HOURLY,USD,BASE_SALARY
25794,3901937408,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
25809,3905255376,,20.0,,HOURLY,USD,BASE_SALARY
25890,3905256215,,53000.0,,YEARLY,USD,BASE_SALARY
25933,3905250949,,30.0,,HOURLY,USD,BASE_SALARY
25961,3905247966,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
25962,3903808161,80000.0,,60000.0,YEARLY,USD,BASE_SALARY
25974,3901936740,165500.0,,98500.0,YEARLY,USD,BASE_SALARY
26025,3903805862,250000.0,,200000.0,YEARLY,USD,BASE_SALARY
26044,3903806763,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
26064,3903810257,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
26081,3905258416,23.0,,20.0,HOURLY,USD,BASE_SALARY
26082,3903809464,250000.0,,175000.0,YEARLY,USD,BASE_SALARY
26091,3905252930,47.0,,40.0,HOURLY,USD,BASE_SALARY
26099,3905259616,,26.0,,HOURLY,USD,BASE_SALARY
26114,3901939438,,23.0,,HOURLY,USD,BASE_SALARY
26117,3903806853,125000.0,,120000.0,YEARLY,USD,BASE_SALARY
26127,3903811132,220000.0,,140000.0,YEARLY,USD,BASE_SALARY
26146,3901943463,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
26156,3905272148,,26.0,,HOURLY,USD,BASE_SALARY
26180,3905267892,250000.0,,120000.0,YEARLY,USD,BASE_SALARY
26184,3901939459,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
26220,3905256513,132000.0,,79000.0,YEARLY,USD,BASE_SALARY
26225,3905259275,132000.0,,79000.0,YEARLY,USD,BASE_SALARY
26302,3901937849,71500.0,,53625.0,YEARLY,USD,BASE_SALARY
26309,3901941536,124280.0,,80510.0,YEARLY,USD,BASE_SALARY
26310,3901943513,51980.0,,33670.0,YEARLY,USD,BASE_SALARY
26311,3901937847,65000.0,,48700.0,YEARLY,USD,BASE_SALARY
26313,3901941541,65000.0,,48700.0,YEARLY,USD,BASE_SALARY
26314,3901943518,65000.0,,48700.0,YEARLY,USD,BASE_SALARY
26320,3901944030,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
26497,3901938794,,16000.0,,YEARLY,USD,BASE_SALARY
26503,3901940768,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
26546,3901938793,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
26556,3905287251,105420.0,,56340.0,YEARLY,USD,BASE_SALARY
26558,3905287295,197715.0,,105930.0,YEARLY,USD,BASE_SALARY
26564,3905250489,30.0,,20.0,HOURLY,USD,BASE_SALARY
26583,3903815582,200000.0,,70000.0,YEARLY,USD,BASE_SALARY
26599,3903816302,200000.0,,70000.0,YEARLY,USD,BASE_SALARY
26602,3905284825,45000.0,,41000.0,YEARLY,USD,BASE_SALARY
26650,3903815548,152000.0,,142000.0,YEARLY,USD,BASE_SALARY
26692,3905283737,,17.0,,HOURLY,USD,BASE_SALARY
26695,3901942518,20.0,,18.0,HOURLY,USD,BASE_SALARY
26697,3901939872,100.0,,100.0,HOURLY,USD,BASE_SALARY
26713,3903816371,200000.0,,70000.0,YEARLY,USD,BASE_SALARY
26757,3901936521,76000.0,,72000.0,YEARLY,USD,BASE_SALARY
26760,3903816465,200000.0,,70000.0,YEARLY,USD,BASE_SALARY
26787,3905284691,43.0,,36.0,HOURLY,USD,BASE_SALARY
26794,3905285676,,60000.0,,YEARLY,USD,BASE_SALARY
26796,3901942856,45000.0,,45000.0,YEARLY,USD,BASE_SALARY
26811,3901942876,,110000.0,,YEARLY,USD,BASE_SALARY
26819,3901944171,202730.0,,92118.0,YEARLY,USD,BASE_SALARY
26828,3901944172,202730.0,,92118.0,YEARLY,USD,BASE_SALARY
26832,3901940948,170640.0,,73008.0,YEARLY,USD,BASE_SALARY
26840,3901941884,170640.0,,73008.0,YEARLY,USD,BASE_SALARY
26848,3901944205,18.0,,16.0,HOURLY,USD,BASE_SALARY
26866,3901949010,170000.0,,150000.0,YEARLY,USD,BASE_SALARY
26923,3901945110,,70000.0,,YEARLY,USD,BASE_SALARY
26957,3905293120,,18.0,,HOURLY,USD,BASE_SALARY
27101,3901951068,67.5,,57.5,HOURLY,USD,BASE_SALARY
27118,3901945375,100000.0,,60000.0,YEARLY,USD,BASE_SALARY
27138,3901948271,170000.0,,130000.0,YEARLY,USD,BASE_SALARY
27142,3901947328,82.76,,62.07,HOURLY,USD,BASE_SALARY
27162,3901945572,82.76,,62.07,HOURLY,USD,BASE_SALARY
27184,3901947403,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
27239,705356075,28.0,,24.0,HOURLY,USD,BASE_SALARY
27240,3905293814,27.0,,27.0,HOURLY,USD,BASE_SALARY
27252,3905292617,52000.0,,48000.0,YEARLY,USD,BASE_SALARY
27262,3905291956,56000.0,,52000.0,YEARLY,USD,BASE_SALARY
27386,3901950142,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
27445,3905295448,125000.0,,100000.0,YEARLY,USD,BASE_SALARY
27447,3905299206,,70000.0,,YEARLY,USD,BASE_SALARY
27448,3905297357,,70000.0,,YEARLY,USD,BASE_SALARY
27453,3905300169,97750.0,,61000.0,YEARLY,USD,BASE_SALARY
27460,3905298254,,70000.0,,YEARLY,USD,BASE_SALARY
27471,3905296430,121900.0,,76000.0,YEARLY,USD,BASE_SALARY
27477,3905294723,121900.0,,76000.0,YEARLY,USD,BASE_SALARY
27482,3905297451,17.5,,16.5,HOURLY,USD,BASE_SALARY
27486,3905294725,121900.0,,76000.0,YEARLY,USD,BASE_SALARY
27490,3903822494,43.01,,38.46,HOURLY,USD,BASE_SALARY
27494,3905296526,,21.5,,HOURLY,USD,BASE_SALARY
27496,3905296537,,144000.0,,YEARLY,USD,BASE_SALARY
27497,3905295546,,19.0,,HOURLY,USD,BASE_SALARY
27498,3905298355,,128700.0,,YEARLY,USD,BASE_SALARY
27506,3905292891,,16.0,,HOURLY,USD,BASE_SALARY
27508,3905292920,,145000.0,,YEARLY,USD,BASE_SALARY
27526,3905294802,,14.45,,HOURLY,USD,BASE_SALARY
27534,3905294745,117300.0,,73000.0,YEARLY,USD,BASE_SALARY
27544,3905294824,,74000.0,,YEARLY,USD,BASE_SALARY
27552,3905292895,,16.0,,HOURLY,USD,BASE_SALARY
27561,3905292812,144900.0,,90000.0,YEARLY,USD,BASE_SALARY
27570,3905299325,32.55,,16.54,HOURLY,USD,BASE_SALARY
27573,3905299339,,145000.0,,YEARLY,USD,BASE_SALARY
27588,3901949673,,30.0,,HOURLY,USD,BASE_SALARY
27595,3905297476,,100000.0,,YEARLY,USD,BASE_SALARY
27606,3905298347,,15.0,,HOURLY,USD,BASE_SALARY
27631,3901950477,125000.0,,115000.0,YEARLY,USD,BASE_SALARY
27635,3901947507,,16.78,,HOURLY,USD,BASE_SALARY
27644,3901944713,24.0,,23.0,HOURLY,USD,BASE_SALARY
27656,3905303197,130000.0,,70000.0,YEARLY,USD,BASE_SALARY
27674,3905299415,,28.85,,HOURLY,USD,BASE_SALARY
27687,3905300344,110000.0,,70000.0,YEARLY,USD,BASE_SALARY
27702,3903822028,62595.0,,49850.0,YEARLY,USD,BASE_SALARY
27729,3903830199,23.0,,21.0,YEARLY,USD,BASE_SALARY
27741,3905293892,120000.0,,85000.0,YEARLY,USD,BASE_SALARY
27745,3903825676,70.0,,65.0,HOURLY,USD,BASE_SALARY
27747,3903821829,,23.73,,HOURLY,USD,BASE_SALARY
27749,3901950645,10416.0,,9000.0,MONTHLY,USD,BASE_SALARY
27765,3905302036,115000.0,,100000.0,YEARLY,USD,BASE_SALARY
27780,3905297711,145000.0,,105000.0,YEARLY,USD,BASE_SALARY
27784,3815284050,45.0,,20.0,HOURLY,USD,BASE_SALARY
27791,3905301151,30.64,,22.56,HOURLY,USD,BASE_SALARY
27805,3905299597,135000.0,,110000.0,YEARLY,USD,BASE_SALARY
27809,3905298561,,16.0,,HOURLY,USD,BASE_SALARY
27908,3901954512,180000.0,,130000.0,YEARLY,USD,BASE_SALARY
27995,3901953465,51300.0,,42750.0,YEARLY,USD,BASE_SALARY
28010,3901953744,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
28035,3901947991,64315.0,,42845.0,YEARLY,USD,BASE_SALARY
28076,3901952486,60000.0,,52000.0,YEARLY,USD,BASE_SALARY
28082,3901947992,88660.0,,66500.0,YEARLY,USD,BASE_SALARY
28139,3901957441,150.0,,80.0,HOURLY,USD,BASE_SALARY
28149,3903832202,,34.47,,HOURLY,USD,BASE_SALARY
28151,3903826721,143700.0,,68400.0,YEARLY,USD,BASE_SALARY
28177,3903827585,156700.0,,74600.0,YEARLY,USD,BASE_SALARY
28181,3903825643,103000.0,,89000.0,YEARLY,USD,BASE_SALARY
28187,3903831324,156700.0,,74600.0,YEARLY,USD,BASE_SALARY
28192,3903828594,135600.0,,66100.0,YEARLY,USD,BASE_SALARY
28222,3903828567,198300.0,,94400.0,YEARLY,USD,BASE_SALARY
28227,3903831325,180200.0,,85800.0,YEARLY,USD,BASE_SALARY
28259,3903826753,156700.0,,74600.0,YEARLY,USD,BASE_SALARY
28262,3905306362,135000.0,,115000.0,YEARLY,USD,BASE_SALARY
28263,3903825971,,28.5,,HOURLY,USD,BASE_SALARY
28286,3903830389,165300.0,,78700.0,YEARLY,USD,BASE_SALARY
28302,3903832200,198300.0,,94400.0,YEARLY,USD,BASE_SALARY
28308,3901952832,,16.3,,HOURLY,USD,BASE_SALARY
28329,3903827588,,23.3,,HOURLY,USD,BASE_SALARY
28356,3905303842,29.14,,19.83,HOURLY,USD,BASE_SALARY
28370,3903829678,165000.0,,160000.0,YEARLY,USD,BASE_SALARY
28441,3903832203,241600.0,,109800.0,YEARLY,USD,BASE_SALARY
28455,3903829456,100100.0,,50100.0,YEARLY,USD,BASE_SALARY
28457,3903828565,219600.0,,99800.0,YEARLY,USD,BASE_SALARY
28468,3905252517,125000.0,,115000.0,YEARLY,USD,BASE_SALARY
28508,3905309526,200000.0,,160000.0,YEARLY,USD,BASE_SALARY
28570,3901961003,130000.0,,95000.0,YEARLY,USD,BASE_SALARY
28583,3901953546,63000.0,,63000.0,YEARLY,USD,BASE_SALARY
28590,3901956798,108000.0,,90000.0,YEARLY,USD,BASE_SALARY
28600,3901958728,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
28624,3901954930,143500.0,,114700.0,YEARLY,USD,BASE_SALARY
28626,3901954997,123220.0,,75590.0,YEARLY,USD,BASE_SALARY
28627,3901961069,311460.0,,185390.0,YEARLY,USD,BASE_SALARY
28630,3901954926,94800.0,,75900.0,YEARLY,USD,BASE_SALARY
28644,3901956843,269000.0,,160110.0,YEARLY,USD,BASE_SALARY
28646,3901954972,88740.0,,54440.0,YEARLY,USD,BASE_SALARY
28666,3905310564,20.0,,18.0,HOURLY,USD,BASE_SALARY
28677,3901960054,115000.0,,87000.0,YEARLY,USD,BASE_SALARY
28685,3903838215,18.0,,18.0,HOURLY,USD,BASE_SALARY
28686,3901958805,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
28772,3901954984,146880.0,,87430.0,YEARLY,USD,BASE_SALARY
28785,3905318127,60.0,,40.0,HOURLY,USD,BASE_SALARY
28796,3903827584,143700.0,,68400.0,YEARLY,USD,BASE_SALARY
28809,3901962155,55.0,,50.0,HOURLY,USD,BASE_SALARY
28821,3905297841,180000.0,,130000.0,YEARLY,USD,BASE_SALARY
28869,3901956831,123220.0,,75590.0,YEARLY,USD,BASE_SALARY
28881,3905313217,19.0,,17.0,HOURLY,USD,BASE_SALARY
28905,3903832746,24.0,,20.0,HOURLY,USD,BASE_SALARY
28906,3903833743,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
28918,3903835303,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
28921,3903836183,115000.0,,100000.0,YEARLY,USD,BASE_SALARY
28925,3903832882,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
28947,3903837070,40.0,,24.0,HOURLY,USD,BASE_SALARY
28948,3903836181,195000.0,,125000.0,YEARLY,USD,BASE_SALARY
28955,3903830956,45.0,,30.0,HOURLY,USD,BASE_SALARY
28970,3903836185,29.0,,20.0,HOURLY,USD,BASE_SALARY
28981,3903838090,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
29008,3905325959,206000.0,,165000.0,YEARLY,USD,BASE_SALARY
29053,3901961567,23.0,,17.25,HOURLY,USD,BASE_SALARY
29055,3901967132,25.9,,16.3,HOURLY,USD,BASE_SALARY
29089,3905323856,41000.0,,38000.0,YEARLY,USD,BASE_SALARY
29092,3905327422,45.0,,40.0,HOURLY,USD,BASE_SALARY
29131,3905322914,66500.0,,46550.0,YEARLY,USD,BASE_SALARY
29166,3903840715,,17.0,,HOURLY,USD,BASE_SALARY
29174,3901965464,97969.2,,73476.9,YEARLY,USD,BASE_SALARY
29178,3903842176,,25.89,,HOURLY,USD,BASE_SALARY
29196,3901967220,150.0,,140.0,YEARLY,USD,BASE_SALARY
29197,3901960681,90000.0,,65000.0,YEARLY,USD,BASE_SALARY
29203,3903834998,180000.0,,130000.0,YEARLY,USD,BASE_SALARY
29204,3905333290,24.0,,20.0,HOURLY,USD,BASE_SALARY
29227,3905330366,110000.0,,70000.0,YEARLY,USD,BASE_SALARY
29244,3903838585,145000.0,,100000.0,YEARLY,USD,BASE_SALARY
29260,3905325969,43672.56,,40815.36,YEARLY,USD,BASE_SALARY
29297,3901962643,97969.2,,73476.9,YEARLY,USD,BASE_SALARY
29329,3905311836,188000.0,,93000.0,YEARLY,USD,BASE_SALARY
29330,3905314562,180000.0,,90000.0,YEARLY,USD,BASE_SALARY
29335,3905310912,174400.0,,95076.0,YEARLY,USD,BASE_SALARY
29338,3905325226,180000.0,,98000.0,YEARLY,USD,BASE_SALARY
29339,3905326659,142200.0,,88000.0,YEARLY,USD,BASE_SALARY
29341,3905310890,50.0,,28.0,YEARLY,USD,BASE_SALARY
29344,3905315450,43.0,,30.0,YEARLY,USD,BASE_SALARY
29348,3905314478,172400.0,,96600.0,YEARLY,USD,BASE_SALARY
29350,3905313543,232644.0,,128000.0,YEARLY,USD,BASE_SALARY
29351,3905315020,332576.0,,163020.0,YEARLY,USD,BASE_SALARY
29352,3905320918,143555.0,,91200.0,YEARLY,USD,BASE_SALARY
29358,3905311783,172400.0,,96600.0,YEARLY,USD,BASE_SALARY
29361,3905319836,180000.0,,98000.0,YEARLY,USD,BASE_SALARY
29364,3905312758,165680.0,,97470.0,YEARLY,USD,BASE_SALARY
29365,3905312754,186100.0,,103360.0,YEARLY,USD,BASE_SALARY
29369,3905326358,205000.0,,136800.0,YEARLY,USD,BASE_SALARY
29370,3905311790,181500.0,,101688.0,YEARLY,USD,BASE_SALARY
29371,3905310911,334400.0,,167960.0,YEARLY,USD,BASE_SALARY
29373,3905318852,45.0,,45.0,YEARLY,USD,BASE_SALARY
29374,3905329095,172400.0,,96600.0,YEARLY,USD,BASE_SALARY
29377,3905313958,168150.0,,119000.0,YEARLY,USD,BASE_SALARY
29379,3905318156,39.0,,39.0,YEARLY,USD,BASE_SALARY
29389,3901967324,60.0,,60.0,HOURLY,USD,BASE_SALARY
29468,3905333374,70.0,,65.0,HOURLY,USD,BASE_SALARY
29503,3901964449,,19.0,,HOURLY,USD,BASE_SALARY
29555,3901965519,75.0,,70.0,YEARLY,USD,BASE_SALARY
29593,3905335201,30.92,,19.0,HOURLY,USD,BASE_SALARY
29602,3903843545,38.0,,30.0,HOURLY,USD,BASE_SALARY
29604,3903842434,202500.0,,135000.0,YEARLY,USD,BASE_SALARY
29606,3905329597,163115.88,,97869.52,YEARLY,USD,BASE_SALARY
29607,3903843335,219375.0,,146250.0,YEARLY,USD,BASE_SALARY
29665,3905328853,34.91,,20.94,HOURLY,USD,BASE_SALARY
29666,3905330581,,36000.0,,YEARLY,USD,BASE_SALARY
29681,3905331415,42000.0,,40000.0,YEARLY,USD,BASE_SALARY
